 0.20016E+02; 0.25096E+00; 0.29911E+02; 0.19888E+01; 0.28456E+01; 0.17045E+02; 0.79871E+02; 0.89960E+00; 0.25115E+00; 0.20047E+02; 0.56589E+05; 0.25211E+02; 0.40650E+02; 0.89811E+00;-0.16505E-01;-0.15633E-02; 0.12115E-02;-0.63083E+00; normal    
 0.19884E+02; 0.24860E+00; 0.29958E+02; 0.19903E+01; 0.28750E+01; 0.17196E+02; 0.79861E+02; 0.90217E+00; 0.25240E+00; 0.20000E+02; 0.56435E+05; 0.25023E+02; 0.40669E+02; 0.89859E+00;-0.13859E-01; 0.17927E-02; 0.33057E-02;-0.48219E-01; normal    
 0.19925E+02; 0.25018E+00; 0.29870E+02; 0.19887E+01; 0.28558E+01; 0.16873E+02; 0.80086E+02; 0.90467E+00; 0.24818E+00; 0.19985E+02; 0.56521E+05; 0.25004E+02; 0.40764E+02; 0.90179E+00;-0.16944E-01; 0.13644E-02;-0.82475E-03;-0.11271E+01; normal    
 0.20016E+02; 0.25068E+00; 0.30091E+02; 0.20028E+01; 0.28739E+01; 0.17124E+02; 0.79971E+02; 0.90428E+00; 0.25103E+00; 0.19912E+02; 0.56221E+05; 0.25421E+02; 0.40722E+02; 0.89878E+00; 0.39396E-02; 0.43726E-02; 0.11884E-03; 0.89132E-01; normal    
 0.20273E+02; 0.25219E+00; 0.30068E+02; 0.19913E+01; 0.28199E+01; 0.17070E+02; 0.79698E+02; 0.89579E+00; 0.24979E+00; 0.19869E+02; 0.55853E+05; 0.25210E+02; 0.40573E+02; 0.89505E+00;-0.14018E-01; 0.23103E-02;-0.14661E-03;-0.60237E+00; normal    
 0.20168E+02; 0.25386E+00; 0.30033E+02; 0.19831E+01; 0.28794E+01; 0.17099E+02; 0.80066E+02; 0.89515E+00; 0.25213E+00; 0.19894E+02; 0.56197E+05; 0.25175E+02; 0.40562E+02; 0.89810E+00;-0.26072E-01;-0.81643E-03; 0.23670E-02;-0.58497E+00; normal    
 0.20029E+02; 0.24659E+00; 0.29937E+02; 0.20011E+01; 0.28639E+01; 0.16744E+02; 0.80096E+02; 0.90247E+00; 0.25027E+00; 0.19934E+02; 0.55840E+05; 0.25327E+02; 0.40584E+02; 0.89843E+00; 0.11650E-02; 0.88357E-02;-0.21719E-03;-0.11605E+01; normal    
 0.19933E+02; 0.25331E+00; 0.29983E+02; 0.19892E+01; 0.28257E+01; 0.17134E+02; 0.80056E+02; 0.89276E+00; 0.24963E+00; 0.20118E+02; 0.56825E+05; 0.25258E+02; 0.40618E+02; 0.89793E+00;-0.17141E-01;-0.95090E-02;-0.52063E-03;-0.47119E+00; normal    
 0.20017E+02; 0.24937E+00; 0.29924E+02; 0.20053E+01; 0.28523E+01; 0.17286E+02; 0.79957E+02; 0.89997E+00; 0.24911E+00; 0.20110E+02; 0.55692E+05; 0.25272E+02; 0.40681E+02; 0.90106E+00; 0.70167E-02; 0.52635E-02;-0.11472E-02; 0.54893E+00; normal    
 0.20284E+02; 0.24890E+00; 0.30007E+02; 0.20088E+01; 0.28268E+01; 0.17120E+02; 0.79791E+02; 0.89605E+00; 0.24566E+00; 0.19765E+02; 0.57002E+05; 0.25137E+02; 0.40646E+02; 0.89983E+00; 0.11865E-01;-0.82911E-02;-0.39948E-02; 0.69510E-01; normal    
 0.20177E+02; 0.24930E+00; 0.29639E+02; 0.20201E+01; 0.28337E+01; 0.17228E+02; 0.80077E+02; 0.90692E+00; 0.24829E+00; 0.19882E+02; 0.56372E+05; 0.25151E+02; 0.40755E+02; 0.90159E+00; 0.27446E-01; 0.50076E-02;-0.14603E-02; 0.72248E+00; normal    
 0.19903E+02; 0.25104E+00; 0.29941E+02; 0.20041E+01; 0.28582E+01; 0.17308E+02; 0.79893E+02; 0.89866E+00; 0.25159E+00; 0.20156E+02; 0.56042E+05; 0.25246E+02; 0.40858E+02; 0.90117E+00; 0.30326E-02;-0.30098E-02; 0.14630E-02; 0.55883E+00; normal    
 0.20021E+02; 0.25166E+00; 0.29873E+02; 0.20005E+01; 0.28306E+01; 0.16856E+02; 0.80120E+02; 0.90173E+00; 0.25251E+00; 0.20040E+02; 0.56037E+05; 0.25286E+02; 0.40792E+02; 0.90175E+00;-0.18808E-02; 0.16582E-02; 0.22108E-02;-0.98468E+00; normal    
 0.19948E+02; 0.24985E+00; 0.30177E+02; 0.19830E+01; 0.28018E+01; 0.17346E+02; 0.79987E+02; 0.90188E+00; 0.24647E+00; 0.20006E+02; 0.56096E+05; 0.25077E+02; 0.40657E+02; 0.89491E+00;-0.28515E-01; 0.44998E-02;-0.28503E-02;-0.14340E+00; normal    
 0.19886E+02; 0.24822E+00; 0.29827E+02; 0.20023E+01; 0.28765E+01; 0.16951E+02; 0.80018E+02; 0.89822E+00; 0.25296E+00; 0.20089E+02; 0.55786E+05; 0.25237E+02; 0.40735E+02; 0.90002E+00;-0.39979E-03; 0.14818E-02; 0.28768E-02;-0.55821E+00; normal    
 0.19891E+02; 0.24886E+00; 0.29842E+02; 0.20106E+01; 0.28572E+01; 0.16894E+02; 0.80038E+02; 0.89930E+00; 0.25053E+00; 0.20001E+02; 0.55674E+05; 0.24935E+02; 0.40688E+02; 0.89927E+00; 0.11623E-01; 0.45680E-02; 0.17742E-02;-0.55178E+00; normal    
 0.19807E+02; 0.25191E+00; 0.29738E+02; 0.19912E+01; 0.28516E+01; 0.16967E+02; 0.79939E+02; 0.89786E+00; 0.24999E+00; 0.20016E+02; 0.55510E+05; 0.25238E+02; 0.40702E+02; 0.90252E+00;-0.17348E-01; 0.41196E-02;-0.80075E-04;-0.93221E+00; normal    
 0.19968E+02; 0.25181E+00; 0.30264E+02; 0.20006E+01; 0.28258E+01; 0.17177E+02; 0.80004E+02; 0.89551E+00; 0.25124E+00; 0.19781E+02; 0.55450E+05; 0.25386E+02; 0.40695E+02; 0.89926E+00;-0.34993E-02; 0.24146E-02; 0.48567E-03;-0.12531E+00; normal    
 0.20193E+02; 0.24773E+00; 0.30141E+02; 0.20108E+01; 0.28167E+01; 0.17189E+02; 0.80271E+02; 0.89981E+00; 0.24644E+00; 0.20071E+02; 0.56205E+05; 0.25129E+02; 0.40651E+02; 0.89835E+00; 0.11574E-01; 0.17070E-02;-0.31816E-02; 0.19947E+00; normal    
 0.19813E+02; 0.24840E+00; 0.29666E+02; 0.20021E+01; 0.28581E+01; 0.17086E+02; 0.80019E+02; 0.89668E+00; 0.24990E+00; 0.20200E+02; 0.56914E+05; 0.25159E+02; 0.40769E+02; 0.90295E+00;-0.20909E-02;-0.98593E-02; 0.16202E-03;-0.25786E+00; normal    
 0.20010E+02; 0.24880E+00; 0.29986E+02; 0.19920E+01; 0.28231E+01; 0.17086E+02; 0.79749E+02; 0.90316E+00; 0.25074E+00; 0.19830E+02; 0.56022E+05; 0.25149E+02; 0.40774E+02; 0.89812E+00;-0.17253E-01; 0.36335E-02; 0.10651E-02;-0.65556E+00; normal    
 0.19943E+02; 0.24839E+00; 0.29927E+02; 0.20029E+01; 0.28400E+01; 0.16966E+02; 0.80093E+02; 0.90303E+00; 0.24654E+00; 0.20116E+02; 0.56124E+05; 0.25124E+02; 0.40765E+02; 0.89965E+00;-0.16469E-02; 0.28810E-02;-0.30441E-02;-0.65582E+00; normal    
 0.19854E+02; 0.24986E+00; 0.30068E+02; 0.19967E+01; 0.28745E+01; 0.17173E+02; 0.80161E+02; 0.89692E+00; 0.24922E+00; 0.20008E+02; 0.56376E+05; 0.25214E+02; 0.40749E+02; 0.89968E+00;-0.11480E-01;-0.48733E-02;-0.75201E-03;-0.12840E+00; normal    
 0.19924E+02; 0.25128E+00; 0.29896E+02; 0.19995E+01; 0.28492E+01; 0.17179E+02; 0.79902E+02; 0.90296E+00; 0.25283E+00; 0.19963E+02; 0.56626E+05; 0.25251E+02; 0.40680E+02; 0.89925E+00;-0.70431E-02; 0.80597E-03; 0.26872E-02;-0.94274E-01; normal    
 0.19894E+02; 0.24674E+00; 0.29848E+02; 0.20120E+01; 0.28549E+01; 0.17259E+02; 0.79985E+02; 0.90219E+00; 0.24773E+00; 0.20046E+02; 0.56544E+05; 0.25216E+02; 0.40728E+02; 0.90129E+00; 0.11194E-01;-0.44984E-03;-0.22849E-02; 0.52783E+00; normal    
 0.19836E+02; 0.24706E+00; 0.29911E+02; 0.19976E+01; 0.28320E+01; 0.17117E+02; 0.80142E+02; 0.89801E+00; 0.24829E+00; 0.19739E+02; 0.55653E+05; 0.25039E+02; 0.40634E+02; 0.90084E+00;-0.10594E-01; 0.47123E-02;-0.90042E-03;-0.41502E+00; normal    
 0.20022E+02; 0.25088E+00; 0.30013E+02; 0.20186E+01; 0.28401E+01; 0.17057E+02; 0.80117E+02; 0.90006E+00; 0.24983E+00; 0.20082E+02; 0.55422E+05; 0.25224E+02; 0.40717E+02; 0.90052E+00; 0.20584E-01; 0.66959E-02;-0.24136E-03; 0.61337E-01; normal    
 0.20063E+02; 0.24645E+00; 0.30171E+02; 0.19923E+01; 0.28799E+01; 0.16987E+02; 0.80178E+02; 0.89801E+00; 0.24898E+00; 0.20090E+02; 0.56933E+05; 0.25102E+02; 0.40609E+02; 0.89622E+00;-0.18766E-01;-0.49110E-02;-0.47666E-03;-0.81879E+00; normal    
 0.19789E+02; 0.25096E+00; 0.30060E+02; 0.19984E+01; 0.27941E+01; 0.16965E+02; 0.79815E+02; 0.90442E+00; 0.24950E+00; 0.20139E+02; 0.56200E+05; 0.25154E+02; 0.40755E+02; 0.90140E+00;-0.10700E-01; 0.38946E-02;-0.20074E-03;-0.97624E+00; normal    
 0.19872E+02; 0.25077E+00; 0.30164E+02; 0.20154E+01; 0.28288E+01; 0.16825E+02; 0.80083E+02; 0.89592E+00; 0.24884E+00; 0.19979E+02; 0.56241E+05; 0.25322E+02; 0.40650E+02; 0.90077E+00; 0.14207E-01;-0.24674E-02;-0.16654E-02;-0.79842E+00; normal    
 0.20078E+02; 0.24891E+00; 0.29908E+02; 0.20052E+01; 0.28405E+01; 0.17216E+02; 0.80133E+02; 0.89703E+00; 0.24931E+00; 0.20198E+02; 0.56427E+05; 0.25140E+02; 0.40622E+02; 0.89839E+00;-0.41829E-03;-0.21792E-02;-0.35009E-03; 0.11932E+00; normal    
 0.20014E+02; 0.25246E+00; 0.29751E+02; 0.19893E+01; 0.28229E+01; 0.17037E+02; 0.80252E+02; 0.89480E+00; 0.24960E+00; 0.19979E+02; 0.56791E+05; 0.25125E+02; 0.40696E+02; 0.89968E+00;-0.24835E-01;-0.90418E-02; 0.46898E-04;-0.96743E+00; normal    
 0.19914E+02; 0.25007E+00; 0.29997E+02; 0.19966E+01; 0.28371E+01; 0.17146E+02; 0.79878E+02; 0.90004E+00; 0.25124E+00; 0.20016E+02; 0.56558E+05; 0.25298E+02; 0.40769E+02; 0.90042E+00;-0.13571E-01;-0.36679E-02; 0.89324E-03;-0.37116E+00; normal    
 0.20019E+02; 0.25183E+00; 0.30143E+02; 0.19864E+01; 0.28871E+01; 0.16951E+02; 0.79851E+02; 0.89998E+00; 0.25063E+00; 0.20395E+02; 0.55891E+05; 0.25008E+02; 0.40727E+02; 0.89866E+00;-0.29926E-01; 0.25962E-02; 0.16111E-02;-0.11331E+01; normal    
 0.19840E+02; 0.24923E+00; 0.29937E+02; 0.20049E+01; 0.28544E+01; 0.17075E+02; 0.79938E+02; 0.90217E+00; 0.24739E+00; 0.20138E+02; 0.56105E+05; 0.25181E+02; 0.40668E+02; 0.89884E+00;-0.26103E-02; 0.44425E-02;-0.24601E-02;-0.31635E+00; normal    
 0.20065E+02; 0.25029E+00; 0.30037E+02; 0.19835E+01; 0.28647E+01; 0.17188E+02; 0.79999E+02; 0.90610E+00; 0.24991E+00; 0.20258E+02; 0.56516E+05; 0.25156E+02; 0.40665E+02; 0.89857E+00;-0.34836E-01; 0.51831E-02; 0.23525E-03;-0.60003E+00; normal    
 0.20228E+02; 0.24769E+00; 0.29957E+02; 0.19967E+01; 0.29024E+01; 0.17272E+02; 0.80033E+02; 0.89445E+00; 0.24758E+00; 0.19955E+02; 0.56039E+05; 0.25159E+02; 0.40689E+02; 0.89940E+00;-0.16046E-01;-0.32293E-02;-0.21402E-02; 0.13626E+00; normal    
 0.20064E+02; 0.25235E+00; 0.30378E+02; 0.19973E+01; 0.28391E+01; 0.17071E+02; 0.79988E+02; 0.90813E+00; 0.24929E+00; 0.20014E+02; 0.56075E+05; 0.25198E+02; 0.40747E+02; 0.89963E+00;-0.14283E-01; 0.87928E-02;-0.61759E-03;-0.63769E+00; normal    
 0.20262E+02; 0.24683E+00; 0.30229E+02; 0.19868E+01; 0.28705E+01; 0.17186E+02; 0.80080E+02; 0.89876E+00; 0.24983E+00; 0.20203E+02; 0.56345E+05; 0.25164E+02; 0.40751E+02; 0.89838E+00;-0.30354E-01;-0.28341E-02; 0.10451E-03;-0.52326E+00; normal    
 0.20014E+02; 0.24984E+00; 0.29889E+02; 0.19864E+01; 0.28176E+01; 0.17139E+02; 0.79867E+02; 0.90323E+00; 0.25256E+00; 0.19950E+02; 0.55966E+05; 0.25191E+02; 0.40883E+02; 0.90482E+00;-0.30812E-01; 0.15749E-02; 0.27198E-02;-0.83523E+00; normal    
 0.20055E+02; 0.25274E+00; 0.30082E+02; 0.20044E+01; 0.28365E+01; 0.17131E+02; 0.79996E+02; 0.90263E+00; 0.25285E+00; 0.20112E+02; 0.56776E+05; 0.25113E+02; 0.40809E+02; 0.90162E+00;-0.39023E-02;-0.37610E-02; 0.33153E-02;-0.27630E+00; normal    
 0.20078E+02; 0.24722E+00; 0.30059E+02; 0.20067E+01; 0.28525E+01; 0.17059E+02; 0.79885E+02; 0.90596E+00; 0.24862E+00; 0.20027E+02; 0.56176E+05; 0.25287E+02; 0.40692E+02; 0.89989E+00; 0.80120E-04; 0.71112E-02;-0.17050E-02;-0.37013E+00; normal    
 0.19848E+02; 0.24951E+00; 0.29932E+02; 0.19985E+01; 0.28486E+01; 0.17210E+02; 0.80061E+02; 0.89303E+00; 0.24927E+00; 0.20000E+02; 0.56579E+05; 0.25174E+02; 0.40645E+02; 0.89800E+00;-0.12556E-01;-0.79164E-02;-0.52499E-03;-0.17888E+00; normal    
 0.19967E+02; 0.25358E+00; 0.30084E+02; 0.19955E+01; 0.28824E+01; 0.17329E+02; 0.80138E+02; 0.89425E+00; 0.24931E+00; 0.19926E+02; 0.56755E+05; 0.25219E+02; 0.40648E+02; 0.89855E+00;-0.17395E-01;-0.81823E-02;-0.68429E-03; 0.17613E+00; normal    
 0.19926E+02; 0.25038E+00; 0.29954E+02; 0.19877E+01; 0.28465E+01; 0.16795E+02; 0.80122E+02; 0.90347E+00; 0.25046E+00; 0.19881E+02; 0.56401E+05; 0.25105E+02; 0.40697E+02; 0.89752E+00;-0.29145E-01; 0.27000E-02; 0.10021E-02;-0.17578E+01; normal    
 0.19695E+02; 0.24663E+00; 0.29803E+02; 0.20117E+01; 0.28638E+01; 0.17269E+02; 0.79938E+02; 0.90163E+00; 0.24664E+00; 0.20119E+02; 0.56625E+05; 0.25266E+02; 0.40646E+02; 0.89640E+00; 0.73178E-02; 0.29387E-03;-0.36048E-02; 0.44871E+00; normal    
 0.19895E+02; 0.24867E+00; 0.29975E+02; 0.19993E+01; 0.28056E+01; 0.17097E+02; 0.80145E+02; 0.90222E+00; 0.25006E+00; 0.20150E+02; 0.56621E+05; 0.25102E+02; 0.40665E+02; 0.89883E+00;-0.10978E-01; 0.44930E-03; 0.58643E-03;-0.61900E+00; normal    
 0.20304E+02; 0.24947E+00; 0.30082E+02; 0.20088E+01; 0.28464E+01; 0.17146E+02; 0.80150E+02; 0.89663E+00; 0.24925E+00; 0.19668E+02; 0.56140E+05; 0.25436E+02; 0.40818E+02; 0.90229E+00; 0.31558E-02;-0.48831E-02;-0.17484E-02;-0.73474E-01; normal    
 0.19931E+02; 0.24980E+00; 0.30096E+02; 0.20116E+01; 0.28572E+01; 0.17073E+02; 0.79898E+02; 0.89880E+00; 0.25119E+00; 0.19958E+02; 0.56317E+05; 0.25379E+02; 0.40661E+02; 0.89834E+00; 0.73498E-02;-0.45473E-03; 0.43778E-03;-0.18561E+00; normal    
 0.19932E+02; 0.24974E+00; 0.29611E+02; 0.19996E+01; 0.28436E+01; 0.16953E+02; 0.80017E+02; 0.89800E+00; 0.25025E+00; 0.20140E+02; 0.56159E+05; 0.25265E+02; 0.40580E+02; 0.89567E+00;-0.11057E-01; 0.19233E-02; 0.43400E-04;-0.94240E+00; normal    
 0.19998E+02; 0.25095E+00; 0.29788E+02; 0.20024E+01; 0.28408E+01; 0.17114E+02; 0.80063E+02; 0.90053E+00; 0.24858E+00; 0.19773E+02; 0.55799E+05; 0.25104E+02; 0.40582E+02; 0.89624E+00;-0.76802E-02; 0.72786E-02;-0.91226E-03;-0.40358E+00; normal    
 0.20009E+02; 0.24537E+00; 0.29968E+02; 0.19962E+01; 0.28720E+01; 0.17132E+02; 0.80014E+02; 0.89893E+00; 0.24834E+00; 0.19801E+02; 0.56036E+05; 0.25058E+02; 0.40606E+02; 0.89470E+00;-0.17172E-01; 0.32122E-02;-0.92799E-03;-0.44819E+00; normal    
 0.20068E+02; 0.25027E+00; 0.30011E+02; 0.19904E+01; 0.28394E+01; 0.17102E+02; 0.80144E+02; 0.89568E+00; 0.24944E+00; 0.20104E+02; 0.56879E+05; 0.25263E+02; 0.40582E+02; 0.89833E+00;-0.26285E-01;-0.61689E-02;-0.74006E-03;-0.81872E+00; normal    
 0.19871E+02; 0.24881E+00; 0.30084E+02; 0.20090E+01; 0.28402E+01; 0.16894E+02; 0.80216E+02; 0.89753E+00; 0.24752E+00; 0.19806E+02; 0.56443E+05; 0.25090E+02; 0.40770E+02; 0.90254E+00; 0.53927E-03;-0.52917E-02;-0.19271E-02;-0.90326E+00; normal    
 0.20185E+02; 0.24732E+00; 0.30048E+02; 0.19943E+01; 0.28568E+01; 0.17125E+02; 0.80021E+02; 0.89647E+00; 0.25126E+00; 0.19942E+02; 0.55970E+05; 0.25417E+02; 0.40779E+02; 0.89930E+00;-0.22200E-01;-0.27745E-02; 0.38639E-03;-0.61414E+00; normal    
 0.20027E+02; 0.25018E+00; 0.29766E+02; 0.20140E+01; 0.28402E+01; 0.17603E+02; 0.80217E+02; 0.90337E+00; 0.25103E+00; 0.20013E+02; 0.56783E+05; 0.25274E+02; 0.40827E+02; 0.90385E+00; 0.77711E-02;-0.35169E-02; 0.74342E-03; 0.13750E+01; normal    
 0.20038E+02; 0.25109E+00; 0.30082E+02; 0.20033E+01; 0.28459E+01; 0.16998E+02; 0.79881E+02; 0.90226E+00; 0.25324E+00; 0.19838E+02; 0.55472E+05; 0.25080E+02; 0.40747E+02; 0.89776E+00;-0.78622E-02; 0.77767E-02; 0.38565E-02;-0.75232E+00; normal    
 0.20127E+02; 0.25017E+00; 0.29884E+02; 0.20052E+01; 0.28496E+01; 0.17374E+02; 0.80128E+02; 0.89894E+00; 0.24964E+00; 0.20008E+02; 0.56117E+05; 0.25262E+02; 0.40753E+02; 0.90132E+00;-0.49873E-02;-0.86504E-03;-0.56722E-03; 0.45143E+00; normal    
 0.19893E+02; 0.25262E+00; 0.29926E+02; 0.20076E+01; 0.28517E+01; 0.17176E+02; 0.80077E+02; 0.89610E+00; 0.25184E+00; 0.20137E+02; 0.56068E+05; 0.25222E+02; 0.40606E+02; 0.89638E+00;-0.12905E-02; 0.14054E-03; 0.18017E-02;-0.54338E-01; normal    
 0.19908E+02; 0.25097E+00; 0.30116E+02; 0.19959E+01; 0.28334E+01; 0.17088E+02; 0.80134E+02; 0.89494E+00; 0.24775E+00; 0.20118E+02; 0.56697E+05; 0.25189E+02; 0.40616E+02; 0.89698E+00;-0.18216E-01;-0.62651E-02;-0.21067E-02;-0.72674E+00; normal    
 0.19838E+02; 0.24955E+00; 0.29787E+02; 0.19917E+01; 0.28640E+01; 0.16772E+02; 0.80324E+02; 0.90020E+00; 0.25112E+00; 0.20165E+02; 0.56399E+05; 0.25344E+02; 0.40668E+02; 0.89572E+00;-0.24635E-01; 0.14152E-03; 0.58131E-03;-0.17021E+01; normal    
 0.19927E+02; 0.25026E+00; 0.30139E+02; 0.19888E+01; 0.28893E+01; 0.17049E+02; 0.79949E+02; 0.90070E+00; 0.25322E+00; 0.19742E+02; 0.57045E+05; 0.25296E+02; 0.40633E+02; 0.89874E+00;-0.29078E-01;-0.36728E-02; 0.29000E-02;-0.89381E+00; normal    
 0.19787E+02; 0.25515E+00; 0.29938E+02; 0.19832E+01; 0.28920E+01; 0.17095E+02; 0.80170E+02; 0.90112E+00; 0.25045E+00; 0.20047E+02; 0.56239E+05; 0.25066E+02; 0.40757E+02; 0.90485E+00;-0.37892E-01; 0.24628E-03; 0.11786E-02;-0.91382E+00; normal    
 0.20074E+02; 0.24838E+00; 0.30030E+02; 0.20111E+01; 0.28522E+01; 0.17233E+02; 0.79943E+02; 0.89887E+00; 0.25333E+00; 0.19945E+02; 0.56611E+05; 0.25406E+02; 0.40615E+02; 0.89856E+00; 0.32453E-02;-0.16206E-02; 0.24606E-02; 0.21045E+00; normal    
 0.20008E+02; 0.25046E+00; 0.29900E+02; 0.20036E+01; 0.28415E+01; 0.16934E+02; 0.79977E+02; 0.89475E+00; 0.25199E+00; 0.19854E+02; 0.56283E+05; 0.25314E+02; 0.40671E+02; 0.89883E+00;-0.75185E-02;-0.44500E-02; 0.15510E-02;-0.93702E+00; normal    
 0.19899E+02; 0.24980E+00; 0.30044E+02; 0.19964E+01; 0.28446E+01; 0.17136E+02; 0.79899E+02; 0.89790E+00; 0.24915E+00; 0.20188E+02; 0.56878E+05; 0.25078E+02; 0.40655E+02; 0.89773E+00;-0.18453E-01;-0.56758E-02;-0.21245E-03;-0.52997E+00; normal    
 0.19971E+02; 0.24631E+00; 0.30020E+02; 0.20158E+01; 0.28429E+01; 0.16880E+02; 0.79936E+02; 0.90207E+00; 0.24888E+00; 0.19957E+02; 0.55737E+05; 0.25245E+02; 0.40638E+02; 0.89895E+00; 0.10316E-01; 0.80185E-02;-0.12808E-02;-0.74313E+00; normal    
 0.19876E+02; 0.24967E+00; 0.29793E+02; 0.19914E+01; 0.28195E+01; 0.17288E+02; 0.80236E+02; 0.89984E+00; 0.24988E+00; 0.20143E+02; 0.55928E+05; 0.25119E+02; 0.40681E+02; 0.89843E+00;-0.26275E-01; 0.32307E-02; 0.34892E-03;-0.33057E+00; normal    
 0.20136E+02; 0.24895E+00; 0.29956E+02; 0.19959E+01; 0.28471E+01; 0.16947E+02; 0.80067E+02; 0.90187E+00; 0.25083E+00; 0.19948E+02; 0.56117E+05; 0.25198E+02; 0.40721E+02; 0.89888E+00;-0.20114E-01; 0.28205E-02; 0.92935E-03;-0.11500E+01; normal    
 0.19898E+02; 0.25324E+00; 0.30289E+02; 0.20028E+01; 0.28466E+01; 0.17231E+02; 0.79769E+02; 0.90468E+00; 0.24491E+00; 0.20047E+02; 0.56542E+05; 0.25030E+02; 0.40800E+02; 0.90173E+00;-0.99481E-02; 0.36350E-03;-0.42529E-02;-0.84228E-01; normal    
 0.20356E+02; 0.24995E+00; 0.30055E+02; 0.19975E+01; 0.28295E+01; 0.17011E+02; 0.80049E+02; 0.90648E+00; 0.25045E+00; 0.20014E+02; 0.56067E+05; 0.25240E+02; 0.40830E+02; 0.90289E+00;-0.17918E-01; 0.52721E-02; 0.35963E-03;-0.96536E+00; normal    
 0.20024E+02; 0.24851E+00; 0.29868E+02; 0.20000E+01; 0.28485E+01; 0.17196E+02; 0.79907E+02; 0.89572E+00; 0.25243E+00; 0.19947E+02; 0.56320E+05; 0.25460E+02; 0.40664E+02; 0.89976E+00;-0.14460E-01;-0.36200E-02; 0.13520E-02;-0.27714E+00; normal    
 0.20191E+02; 0.24896E+00; 0.29755E+02; 0.19991E+01; 0.28228E+01; 0.17241E+02; 0.79853E+02; 0.89908E+00; 0.24450E+00; 0.19771E+02; 0.55970E+05; 0.25123E+02; 0.40709E+02; 0.89989E+00;-0.16405E-01; 0.14787E-02;-0.50649E-02;-0.26422E+00; normal    
 0.19944E+02; 0.25118E+00; 0.29844E+02; 0.19951E+01; 0.28701E+01; 0.17215E+02; 0.79914E+02; 0.90341E+00; 0.24949E+00; 0.19870E+02; 0.55279E+05; 0.25054E+02; 0.40716E+02; 0.90080E+00;-0.22432E-01; 0.11213E-01; 0.23645E-03;-0.32425E+00; normal    
